Voter ID,County,Candidate
16656902,Queen,O'Tooley
16369551,Marsh,Khan
12498408,Marsh,Li
10224936,Queen,Correy
16596329,Bamoo,Khan
19538793,Marsh,Khan
16236145,Marsh,Khan
13243983,Queen,Khan
11063214,Marsh,Khan
14382185,Marsh,Khan
10013205,Queen,Khan
13707087,Marsh,Khan
12352630,Queen,Khan
13060504,Marsh,Correy
16403373,Marsh,Khan
10401434,Marsh,Khan
14768265,Queen,Correy
17318396,Raffah,Khan
10274396,Marsh,Khan
10443703,Marsh,Correy
14206912,Marsh,Correy
15689478,Marsh,Khan
13039796,Marsh,Khan
12710816,Marsh,Li
11315823,Marsh,Khan
15710645,Marsh,Khan
16578713,Marsh,Khan
13126177,Marsh,Khan
19750723,Queen,Li
15999076,Queen,Khan
18930228,Marsh,Correy
15139508,Marsh,Li
14349474,Queen,Khan
13712317,Bamoo,Correy
18423356,Marsh,Khan
14316898,Marsh,Khan
14862711,Marsh,Li
15499293,Marsh,O'Tooley
19031219,Marsh,Khan
14226124,Queen,Li
18935077,Queen,O'Tooley
15381530,Marsh,Khan
12259086,Queen,Khan
19947566,Marsh,Khan
10752090,Marsh,Li
17601966,Marsh,Khan
15031242,Queen,Correy
10953592,Marsh,Khan
14304771,Marsh,Correy
17518413,Queen,Khan
19451163,Marsh,Khan
13260570,Marsh,Li
17839990,Marsh,Khan
16962631,Marsh,Khan
14816407,Marsh,Li
11416831,Marsh,Khan
12204408,Marsh,Correy
11264940,Queen,Khan
10097955,Marsh,Li
18791879,Marsh,Correy
14177781,Marsh,Khan
13548895,Marsh,Li
11778306,Marsh,Correy
11556423,Bamoo,Khan
16381025,Marsh,Khan
12287197,Queen,Correy
13320645,Queen,O'Tooley
16267815,Marsh,Correy
16452941,Marsh,Li
14248065,Queen,Li
15737408,Marsh,Khan
19623404,Queen,Khan
11139105,Queen,Khan
13571801,Marsh,Li
14217727,Marsh,Khan
19098667,Bamoo,Li
11021522,Marsh,Khan
11841417,Marsh,Khan
17398652,Marsh,Correy
19825202,Queen,Correy
13456729,Marsh,Correy
10425961,Marsh,Khan
14182924,Queen,Correy
12550794,Marsh,Khan
15686562,Raffah,Correy
12086015,Marsh,Li
18253279,Marsh,Khan
15784092,Marsh,Li
10307713,Marsh,Khan
10448193,Marsh,Khan
18186966,Marsh,Khan
13256996,Marsh,Correy
18913456,Marsh,Khan
10723138,Marsh,Khan
17352863,Marsh,Khan
10689778,Marsh,Khan
18273592,Marsh,Li
12379700,Marsh,Khan
13306848,Queen,Khan
11154705,Trandee,Li
15375748,Marsh,Khan
12576834,Queen,Khan
16095056,Queen,Li
11336099,Marsh,Khan
13833520,Bamoo,Khan
15567896,Bamoo,Khan
10783287,Marsh,Khan
15299369,Queen,Li
18596903,Queen,Correy
12136660,Marsh,Correy
18462377,Marsh,Li
11074238,Marsh,Khan
11536904,Marsh,Li
13476954,Queen,Correy
14519584,Marsh,Khan
19804946,Marsh,O'Tooley
19445383,Queen,Li
15653801,Marsh,O'Tooley
13580149,Marsh,Khan
16136559,Marsh,Khan
10157784,Marsh,Khan
19502277,Marsh,Khan
14156868,Queen,Correy
15698063,Marsh,Khan
10524236,Marsh,Khan
16833167,Raffah,Khan
11664329,Trandee,Correy
15915478,Marsh,Khan
19395362,Queen,Khan
16314107,Marsh,Li
11977473,Marsh,Li
16031322,Marsh,Li
13919987,Marsh,O'Tooley
19521444,Marsh,Khan
18516071,Queen,Khan
17657012,Marsh,Khan
17836105,Marsh,Li
14338005,Marsh,Khan
18214099,Queen,Khan
14506504,Marsh,Correy
15552299,Queen,Khan
13842273,Marsh,Khan
13199301,Queen,Khan
17787914,Marsh,Khan
11145018,Marsh,Khan
15987107,Bamoo,Khan
14577539,Marsh,Li
10401023,Queen,Khan
16348499,Bamoo,Khan
16225471,Marsh,Khan
14012924,Marsh,Correy
14038173,Marsh,Khan
19570129,Marsh,Khan
17049739,Marsh,Khan
16575614,Marsh,Khan
10080839,Marsh,Khan
13394595,Marsh,Correy
10351880,Bamoo,Correy
11938742,Marsh,Khan
18092177,Marsh,Khan
11871535,Marsh,Correy
11593392,Marsh,Correy
16279898,Marsh,Li
10176365,Marsh,Khan
15784822,Marsh,Khan
14371795,Queen,Khan
19765800,Marsh,Khan
16775825,Marsh,Khan
16412068,Queen,Khan
18244385,Marsh,Khan
11522848,Marsh,Correy
19549721,Marsh,Khan
14905132,Marsh,Khan
15773910,Marsh,Khan
10542931,Queen,Correy
11965215,Bamoo,Correy
16522444,Bamoo,Khan
14323039,Queen,Li
10438475,Marsh,Khan
16277506,Raffah,Khan
17038597,Marsh,Khan
13634597,Raffah,Correy
19548767,Queen,Li
16836755,Marsh,Khan
10587909,Marsh,Correy
15279595,Marsh,Khan
14895368,Raffah,Khan
17310568,Marsh,Khan
12074518,Marsh,Correy
15533236,Marsh,Khan
14872336,Marsh,Li
14285738,Marsh,Khan
13648987,Marsh,Khan
14615081,Queen,Khan
19633019,Queen,Khan
16819071,Queen,Khan
11404200,Marsh,Li
19904077,Bamoo,Khan
15018980,Queen,Correy
17629153,Marsh,Li
13599855,Marsh,Khan
19402938,Marsh,Khan
15418262,Marsh,Li
13487719,Marsh,Khan
13738854,Bamoo,Khan
11441237,Queen,Correy
13682400,Queen,Khan
15877503,Marsh,Khan
18075226,Marsh,Li
15121026,Queen,Li
13025383,Marsh,Khan
15020396,Bamoo,Khan
13752598,Marsh,Correy
11508170,Marsh,O'Tooley
11779723,Raffah,Correy
15177296,Marsh,Li
11456731,Marsh,Khan
13780438,Marsh,Li
10702576,Marsh,Li
16855612,Marsh,Khan
10884790,Queen,Correy
11394524,Marsh,Khan
10188296,Marsh,Correy
11317766,Queen,Khan
15622016,Marsh,Khan
15066077,Marsh,Li
11114245,Marsh,Khan
19663883,Marsh,Khan
18154436,Marsh,Khan
15413115,Marsh,O'Tooley
14783288,Marsh,Khan
18184591,Queen,Correy
15370914,Raffah,Correy
18397162,Bamoo,Khan
11973567,Marsh,Khan
19968728,Marsh,Khan
11969953,Queen,Khan
13774584,Marsh,Li
17973977,Marsh,Khan
15034051,Queen,Correy
17600910,Queen,Khan
12319870,Bamoo,Li
14784060,Raffah,Khan
16014569,Marsh,Khan
17366703,Bamoo,Correy
19114300,Marsh,Khan
13440331,Marsh,Li
13901892,Marsh,Correy
11568309,Marsh,Khan
11210462,Marsh,Khan
10538024,Marsh,Correy
10559093,Queen,Li
12878953,Queen,Khan
15365931,Queen,Khan
18179706,Marsh,Khan
12237766,Trandee,Khan
15412330,Marsh,Correy
17953308,Marsh,Khan
19306154,Marsh,Khan
11040980,Marsh,Li
15206384,Marsh,Khan
14932008,Marsh,Khan
18833844,Marsh,Khan
19005960,Queen,Li
16845585,Queen,Khan
14154993,Marsh,Khan
13551690,Raffah,Khan
19399136,Trandee,Khan
10368273,Raffah,Khan
18247748,Queen,Khan
16944081,Queen,O'Tooley
17399098,Marsh,Khan
18829943,Marsh,Correy
15234052,Marsh,Khan
17257194,Marsh,Khan
19947646,Marsh,Khan
16923932,Queen,Correy
14717673,Marsh,Khan
19979727,Queen,Khan
19939878,Marsh,Khan
11043664,Marsh,Khan
13800531,Marsh,Khan
16752566,Queen,Khan
11321379,Queen,Khan
15829143,Marsh,Li
14177169,Marsh,Khan
13279436,Marsh,Khan
17432627,Marsh,Khan
18643077,Trandee,Li
19386741,Queen,Khan
17248753,Marsh,Khan
15218834,Bamoo,Khan
19895789,Marsh,Khan
17936069,Marsh,Khan
15694620,Queen,Khan
10699273,Bamoo,Khan
16821075,Queen,Khan
11762799,Bamoo,Khan
16207751,Bamoo,Correy
11034266,Marsh,Khan
19640603,Marsh,Li
10199821,Raffah,Correy
16374396,Marsh,Khan
11268580,Marsh,Correy
14234961,Marsh,Khan
17243601,Marsh,Khan
13277429,Marsh,Li
19085529,Bamoo,Khan
10323432,Marsh,Correy
14904230,Marsh,Khan
17260511,Bamoo,Khan
15388395,Marsh,Khan
19667644,Marsh,Khan
14580834,Marsh,Correy
10215077,Marsh,Correy
17841266,Marsh,Khan
18998359,Marsh,Khan
15685570,Marsh,Khan
14363947,Marsh,Correy
10603761,Marsh,Khan
17869114,Marsh,Li
15666861,Marsh,Khan
13205325,Marsh,Li
19915818,Marsh,Khan
11308279,Marsh,Li
13605114,Queen,Correy
17213255,Marsh,Li
16587368,Queen,Khan
17394458,Queen,Khan
18990447,Marsh,Khan
10486664,Marsh,Khan
11003950,Queen,Li
15570459,Bamoo,Correy
17173768,Marsh,Li
16715807,Bamoo,Li
12313599,Bamoo,Li
14203680,Marsh,Khan
15599289,Trandee,Khan
10273594,Marsh,Khan
19868597,Marsh,Khan
19795189,Marsh,Li
13455854,Marsh,Khan
10214084,Marsh,Correy
14367971,Queen,Khan
19835568,Queen,Khan
13333502,Marsh,Li
11835144,Marsh,Li
14973699,Trandee,Khan
14223012,Bamoo,Khan
17982900,Raffah,Li
19331670,Marsh,Correy
18877494,Marsh,Khan
13831366,Marsh,Khan
17475770,Bamoo,Li
17446085,Marsh,Khan
19536905,Raffah,Khan
19227718,Marsh,Li
17837886,Bamoo,O'Tooley
13746135,Marsh,Khan
14380386,Queen,Khan
10958070,Marsh,Khan
15368751,Marsh,Correy
10441774,Marsh,Khan
17242857,Bamoo,Li
18713394,Marsh,Khan
14595476,Marsh,Khan
15806114,Bamoo,Li
11974301,Marsh,Li
19220841,Marsh,Khan
19270997,Marsh,Khan
19893880,Marsh,Correy
13839652,Marsh,Khan
16857198,Marsh,Khan
11874763,Marsh,Khan
14255286,Queen,Khan
14270172,Marsh,Khan
19572446,Marsh,Correy
12116105,Marsh,Khan
13907414,Queen,Li
13363222,Marsh,O'Tooley
16460722,Marsh,Khan
16544611,Marsh,Khan
16666671,Marsh,Khan
13960465,Marsh,Khan
15177582,Marsh,Khan
12699212,Marsh,Khan
10229264,Queen,Khan
11180193,Marsh,Correy
13815865,Marsh,Khan
11009860,Raffah,Khan
14488288,Marsh,Li
18671187,Marsh,Khan
13340997,Marsh,Correy
13922717,Raffah,Khan
10892156,Queen,Correy
15615045,Queen,Khan
19348263,Marsh,Correy
10418876,Bamoo,Khan
19688972,Queen,Correy
16629626,Marsh,Khan
14281405,Marsh,Correy
18650243,Marsh,Khan
13821231,Bamoo,Khan
11687535,Marsh,Correy
18577648,Queen,Khan
14493656,Marsh,Khan
12200063,Queen,Correy
15896739,Marsh,Khan
17597042,Marsh,Correy
11581977,Marsh,Khan
17259738,Marsh,Khan
13628984,Marsh,Khan
12882379,Marsh,Khan
10376761,Queen,Khan
10586757,Marsh,Li
12071973,Raffah,Khan
13637492,Marsh,Khan
10468126,Queen,Correy
12658000,Marsh,Li
19972434,Marsh,Khan
15530999,Marsh,Khan
13353465,Marsh,Khan
13434010,Queen,Li
18855085,Queen,O'Tooley
16365140,Marsh,Correy
18930900,Marsh,Khan
13180421,Queen,Khan
15468575,Marsh,Correy
10458682,Bamoo,Li
11661515,Marsh,Khan
16059965,Marsh,Khan
12822200,Queen,Khan
10814669,Queen,Khan
17266948,Queen,Correy
17986746,Trandee,Correy
18797150,Bamoo,Khan
12302176,Marsh,Khan
12578798,Marsh,Correy
19404034,Trandee,Khan
17613503,Queen,Khan
14905915,Marsh,Khan
19036577,Marsh,Correy
18805419,Marsh,Li
17764829,Marsh,Khan
18753892,Marsh,Khan
11094658,Marsh,Khan
12955160,Marsh,Correy
16672117,Marsh,Correy
10604180,Bamoo,Correy
18368466,Marsh,Khan
13003222,Queen,Khan
13795315,Marsh,Khan
10637688,Marsh,Correy
12520098,Marsh,Khan
16364135,Marsh,Li
19987550,Marsh,Khan
18034737,Marsh,Khan
15614895,Marsh,Khan
14881774,Marsh,Khan
19149579,Marsh,Khan
15886560,Queen,Li
16460966,Marsh,Khan
10299446,Marsh,Khan
16029837,Bamoo,Li
14389284,Bamoo,Khan
17095566,Bamoo,Khan
14587313,Marsh,Khan
17686682,Bamoo,Khan
17491742,Bamoo,Khan
16783614,Marsh,Khan
16266955,Marsh,Khan
18956656,Marsh,Khan
13154697,Marsh,Khan
11146214,Marsh,Correy
17055454,Marsh,Li
11398331,Marsh,Khan
18490240,Trandee,Khan
13983657,Marsh,Khan
12985728,Queen,Correy
19648949,Bamoo,Khan
11196858,Marsh,Khan
18022352,Bamoo,Khan
15457119,Marsh,Khan
12026025,Queen,Khan
11268474,Marsh,Khan
19628342,Queen,Khan
13552289,Marsh,Khan
10604178,Bamoo,Khan
12871023,Marsh,Correy
10330882,Marsh,Khan
17225146,Marsh,Correy
13240462,Marsh,Khan
18846877,Queen,Khan
19374692,Marsh,Li
12490391,Marsh,Khan
15313833,Bamoo,Khan
15106942,Marsh,Khan
13300146,Queen,Li
12081556,Marsh,Correy
14943904,Queen,Khan
17149119,Marsh,Khan
11955494,Marsh,Correy
15692543,Marsh,Khan
16163717,Marsh,Khan
19685471,Marsh,Khan
16669702,Queen,Correy
19002224,Marsh,Correy
15823384,Bamoo,Khan
12398989,Marsh,Li
14042369,Marsh,Khan
17517357,Raffah,Correy
18687046,Marsh,Khan
18367496,Bamoo,Correy
13630996,Marsh,Khan
17330167,Marsh,Khan
12800232,Marsh,Correy
19047615,Queen,Khan
14754115,Bamoo,Khan
19867717,Queen,Khan
15074965,Queen,Correy
11335382,Marsh,Li
14182031,Marsh,Khan
13338141,Marsh,Khan
14668824,Marsh,Li
19722938,Queen,Khan
17656831,Trandee,Khan
14937171,Marsh,Khan
12433682,Marsh,Li
10168283,Queen,Khan
19005885,Marsh,Li
14900771,Queen,Correy
17462312,Marsh,Khan
19182521,Marsh,Khan
19465372,Marsh,Khan
17554933,Marsh,Li
15426513,Marsh,Li
12004292,Marsh,Khan
17771194,Marsh,Li
10934389,Marsh,Khan
16121426,Bamoo,Li
15972298,Queen,Khan
12991150,Queen,Khan
10479538,Marsh,Khan
19423154,Marsh,Khan
15625578,Marsh,Khan
18555997,Marsh,Li
10220535,Marsh,Khan
11035770,Bamoo,Khan
16732540,Queen,Khan
13502186,Queen,Correy
19009035,Queen,Correy
18211815,Marsh,Khan
14013486,Queen,Khan
18588646,Marsh,Khan
15065078,Raffah,O'Tooley
14258900,Marsh,Correy
14318033,Queen,Correy
15896645,Bamoo,Khan
12574651,Trandee,Khan
14203516,Marsh,Khan
13920084,Queen,O'Tooley
14035548,Marsh,Khan
13342553,Queen,Khan
15791020,Marsh,Khan
19799253,Marsh,Li
12341253,Marsh,Correy
19586662,Marsh,Khan
18261337,Queen,Khan
19063733,Marsh,Khan
17710257,Queen,Khan
15528087,Marsh,O'Tooley
10700989,Bamoo,Khan
18255968,Marsh,Li
15337293,Marsh,Khan
17523109,Marsh,Khan
19490552,Marsh,Li
17913943,Queen,Li
10679633,Marsh,Khan
16531583,Marsh,Correy
18240946,Marsh,Khan
15451833,Marsh,Khan
13762835,Marsh,Khan
14265894,Marsh,Li
12336574,Marsh,Khan
17516663,Queen,Khan
10549725,Marsh,Correy
17188376,Marsh,Khan
11165978,Marsh,Correy
13730597,Queen,Khan
13096338,Marsh,Khan
15195713,Marsh,Li
17163569,Marsh,Khan
13077803,Marsh,Correy
11872908,Marsh,Khan
16717319,Marsh,Khan
13830694,Queen,Correy
15917091,Marsh,Khan
12671753,Marsh,Correy
16586948,Marsh,O'Tooley
11031587,Queen,Correy
11129998,Marsh,Khan
15578938,Bamoo,Khan
18133559,Marsh,Khan
11281460,Marsh,Khan
13578922,Marsh,Khan
18710280,Trandee,Khan
12676601,Marsh,Correy
17158837,Trandee,Khan
11079048,Marsh,Li
19792624,Marsh,Khan
12235833,Marsh,Correy
13914797,Marsh,Correy
13013720,Bamoo,Li
14226355,Marsh,Khan
12433964,Marsh,Khan
18478871,Marsh,Li
15717931,Raffah,Khan
11628299,Marsh,Khan
10074690,Marsh,Khan
13117793,Queen,Khan
17820855,Marsh,Khan
15940214,Marsh,Correy
18619188,Marsh,Khan
16508484,Marsh,Khan
17328407,Marsh,Khan
11615658,Queen,Khan
14863189,Marsh,Khan
15487727,Marsh,Li
10270027,Queen,Li
17394929,Marsh,Khan
10819622,Bamoo,Li
13396565,Marsh,Correy
18238467,Marsh,Khan
10626068,Marsh,Correy
11200705,Marsh,Li
11223530,Marsh,Li
19773544,Marsh,Khan
10683610,Marsh,Khan
16054573,Bamoo,Khan
12873026,Marsh,Khan
15714546,Marsh,Li
12099643,Marsh,Khan
18598919,Queen,Khan
18201263,Marsh,Li
11709103,Marsh,Khan
13031224,Marsh,Khan
14869594,Marsh,Correy
11727355,Marsh,Khan
19317952,Marsh,Khan
12079895,Marsh,Khan
18634476,Marsh,Khan
13395814,Marsh,Khan
15486719,Marsh,Li
17390795,Marsh,Khan
16739351,Marsh,Khan
16969274,Marsh,Khan
12569702,Queen,Khan
15646997,Marsh,Khan
13829910,Marsh,O'Tooley
16763748,Queen,Khan
13394476,Marsh,Khan
10109952,Marsh,Khan
10980024,Queen,Li
14282421,Marsh,Khan
16130578,Queen,Khan
10714701,Marsh,Khan
11308886,Queen,O'Tooley
19995356,Marsh,Khan
15627682,Marsh,Khan
11365695,Marsh,Khan
16583561,Marsh,Khan
19259908,Queen,Khan
10572352,Marsh,Li
11535710,Marsh,Correy
16275932,Bamoo,Khan
16351311,Raffah,Khan
16704634,Marsh,Khan
11635769,Bamoo,Khan
17480187,Queen,O'Tooley
18569334,Trandee,Khan
12602191,Marsh,Correy
13952482,Marsh,Correy
10304700,Marsh,Correy
14099137,Raffah,Correy
15660801,Marsh,Khan
12579018,Marsh,Khan
10496983,Marsh,Khan
13970628,Queen,Khan
14325225,Queen,Khan
14140576,Marsh,Correy
19150538,Marsh,Khan
14779465,Queen,Correy
12362631,Marsh,Li
12761766,Queen,Khan
10868204,Marsh,Correy
11096913,Marsh,Khan
14937158,Queen,Li
15403692,Queen,Khan
16515927,Marsh,Correy
11007596,Marsh,Khan
15981178,Bamoo,Khan
10946047,Bamoo,Correy
15413808,Queen,Khan
16956060,Marsh,Correy
11607637,Marsh,Correy
12528963,Queen,Khan
19097331,Bamoo,Khan
13750036,Marsh,Khan
17775925,Marsh,Li
13685307,Marsh,Correy
18755665,Marsh,Li
13132706,Bamoo,Li
19101379,Bamoo,Khan
17014873,Marsh,Correy
15748646,Marsh,Li
10161663,Marsh,Li
10018151,Raffah,Khan
11214395,Queen,Khan
17271691,Trandee,Khan
19608709,Marsh,Li
16527300,Marsh,Khan
11858180,Bamoo,Khan
15386346,Marsh,Khan
11638325,Marsh,Correy
10745999,Trandee,Khan
19206429,Marsh,Khan
14921521,Marsh,Khan
13215115,Marsh,Correy
14581264,Marsh,Li
14733366,Queen,Khan
13813847,Marsh,Li
13000227,Marsh,Khan
15903884,Marsh,Khan
11381229,Marsh,Khan
18040584,Marsh,Khan
13202489,Queen,Correy
11655264,Bamoo,Correy
15485826,Marsh,Khan
18712432,Marsh,Khan
18055754,Marsh,Correy
10006727,Marsh,Correy
11151977,Marsh,Khan
14824618,Queen,Correy
12740065,Marsh,Khan
12290154,Raffah,Li
18729231,Bamoo,Khan
11701114,Marsh,Li
14491939,Marsh,Khan
11435582,Raffah,Correy
19234792,Marsh,Li
12741446,Queen,Li
15045257,Queen,Khan
14416501,Marsh,Li
16764002,Marsh,Khan
12397723,Marsh,Li
14430801,Marsh,Khan
18040567,Marsh,Khan
18851646,Bamoo,Correy
19885075,Marsh,Li
19547102,Marsh,Khan
19121900,Marsh,Khan
15966632,Bamoo,Khan
16853533,Marsh,Correy
13830692,Marsh,Khan
19019790,Queen,Correy
17435052,Marsh,Khan
14175708,Queen,Li
19177974,Queen,Khan
12183926,Marsh,Khan
19470202,Trandee,Li
11740175,Marsh,Khan
18350267,Queen,Khan
14630766,Marsh,O'Tooley
16909776,Marsh,Khan
17094360,Marsh,Li
10473037,Queen,Khan
11527095,Queen,Khan
16822054,Marsh,Khan
15776034,Marsh,Khan
14962868,Marsh,Khan
16583446,Marsh,Correy
15741446,Marsh,Khan
16101022,Marsh,Khan
18800970,Marsh,Correy
14616749,Bamoo,Khan
17432253,Marsh,Khan
16333051,Marsh,Khan
14313085,Marsh,Li
15063600,Marsh,Khan
14771200,Marsh,Khan
14337910,Queen,Khan
16661929,Raffah,Khan
17972331,Bamoo,Khan
11878941,Raffah,Khan
15355031,Marsh,Correy
11143026,Marsh,Khan
15903613,Marsh,O'Tooley
18474961,Marsh,Li
13341587,Marsh,Khan
15131208,Marsh,Khan
11743274,Bamoo,Correy
13714367,Queen,Khan
12585087,Marsh,Khan
19613564,Raffah,Khan
10103255,Bamoo,Khan
12535249,Marsh,Li
19989832,Trandee,Khan
19981863,Marsh,Khan
15775311,Queen,Khan
10230177,Marsh,O'Tooley
17774263,Marsh,Khan
10119178,Trandee,Correy
17067213,Queen,Khan
19660068,Queen,Correy
10698469,Trandee,Li
15850521,Marsh,Khan
16552103,Bamoo,Khan
12568867,Bamoo,Li
14730449,Bamoo,Khan
13438086,Marsh,Khan
15659602,Marsh,Khan
11122162,Bamoo,Khan
11777698,Marsh,Correy
16418106,Marsh,Khan
12635118,Marsh,Correy
12240199,Marsh,Khan
11625459,Marsh,Khan
13565805,Marsh,Correy
14984916,Bamoo,Khan
14868198,Marsh,Correy
16856023,Marsh,Khan
10209581,Marsh,Khan
11937662,Bamoo,Khan
19552628,Bamoo,Khan
13524718,Marsh,Khan
14347444,Marsh,Khan
18772145,Trandee,Li
13348035,Marsh,Khan
12508125,Marsh,Correy
10495610,Marsh,Khan
19509529,Marsh,Khan
13413108,Queen,Correy
15977475,Marsh,Khan
12679581,Marsh,Khan
14165920,Marsh,Correy
10142304,Queen,Khan
10197657,Marsh,Khan
19437623,Marsh,Khan
14225839,Queen,Correy
18014036,Marsh,Correy
19479756,Queen,O'Tooley
11113975,Marsh,Correy
16815842,Marsh,Khan
14889989,Marsh,Khan
16761357,Marsh,O'Tooley
14803394,Queen,Khan
19854911,Marsh,Khan
11439856,Marsh,Correy
18881355,Queen,Khan
10548794,Queen,Correy
18331459,Bamoo,Khan
13927377,Marsh,Khan
17731625,Marsh,Li
14598348,Queen,Khan
16948482,Queen,Khan
11623205,Marsh,Khan
17525111,Marsh,Li
16642762,Raffah,Correy
17152049,Marsh,Correy
15246106,Marsh,Khan
12107027,Marsh,Correy
10119319,Marsh,O'Tooley
10024695,Marsh,Khan
19896216,Marsh,Correy
19775182,Marsh,Khan
11683051,Marsh,Correy
12399084,Marsh,Khan
17025953,Marsh,Li
13905035,Marsh,Khan
18198493,Queen,Li
13447173,Marsh,Khan
16434473,Marsh,Khan
16159392,Marsh,O'Tooley
11609822,Marsh,Li
19043593,Queen,Li
17558204,Marsh,Khan
18561103,Marsh,Li
16623811,Marsh,Khan
15262079,Marsh,Khan
18427899,Queen,Li
12732351,Marsh,Correy
13569830,Queen,Khan
14883782,Bamoo,Khan
19977695,Marsh,Khan
18059921,Marsh,Correy
17188299,Marsh,Khan
11909665,Queen,Li
18753080,Marsh,Khan
17664526,Queen,Correy
15470604,Marsh,Correy
10569504,Queen,Khan
19260200,Queen,Li
12927546,Marsh,Khan
16331409,Queen,Correy
16000384,Marsh,Khan
17860872,Queen,Li
10442566,Queen,Khan
15396270,Queen,Correy
13908207,Marsh,Khan
11470024,Queen,Khan
14079289,Marsh,Khan
18769149,Trandee,Correy
11873777,Marsh,Khan
11617860,Marsh,Khan
10782822,Raffah,Li
16516995,Queen,Khan
17659689,Marsh,Correy
10926554,Marsh,Khan
16902131,Marsh,Khan
17064068,Marsh,Correy
17095820,Marsh,Khan
19792333,Marsh,Khan
14519207,Marsh,Correy
17592841,Trandee,Khan
16370999,Bamoo,Correy
12652054,Queen,Correy
17570479,Marsh,Khan
12908799,Queen,Khan
14490280,Bamoo,Khan
19306593,Marsh,Khan
13783547,Marsh,Khan
11155360,Marsh,Correy
18750001,Marsh,Khan
18583285,Marsh,Khan
16835537,Marsh,Correy
14740716,Marsh,Khan
14073881,Bamoo,O'Tooley
11875819,Marsh,Khan
11124832,Marsh,Li
12344986,Marsh,Li
14803600,Marsh,Khan
16471265,Queen,Khan
17142329,Marsh,Khan
10837322,Bamoo,Khan
18399806,Marsh,Correy
16562657,Bamoo,Li
19131272,Marsh,Correy
14308338,Queen,Khan
17933068,Marsh,Correy
16145015,Queen,Khan
11109403,Marsh,Khan
14866267,Queen,Khan
17325604,Marsh,Khan
18363093,Queen,Li
11273553,Marsh,Khan
10297355,Marsh,Li
19944998,Marsh,Correy
10400790,Marsh,Khan
17783001,Marsh,Li
12775370,Marsh,Khan
15083118,Marsh,Correy
19508310,Queen,Khan
13800325,Marsh,Li
13609959,Marsh,Khan
10584983,Bamoo,Correy
14481556,Marsh,Khan
14314654,Queen,Khan
10679335,Marsh,Khan
11272324,Marsh,Khan
17401973,Marsh,Khan
13489489,Marsh,Li
17540601,Marsh,Khan
18212615,Marsh,Li
19235740,Marsh,Khan
19679318,Marsh,Khan
11390887,Marsh,Khan
18998818,Marsh,Khan
11035375,Marsh,Khan
18141485,Marsh,Li
10615956,Marsh,Khan
16385229,Queen,Khan
11515688,Bamoo,Khan
17404597,Marsh,Li
11106183,Marsh,Khan
16153982,Marsh,Khan
14123596,Marsh,O'Tooley
10022506,Bamoo,Correy
13656239,Marsh,Khan
16490037,Marsh,Khan
10651695,Raffah,Correy
10289647,Marsh,Li
10277069,Marsh,Li
18664566,Queen,Li
17505569,Marsh,Khan
17658559,Marsh,Correy
11132704,Queen,Correy
12707862,Queen,O'Tooley
10587522,Marsh,Khan
17853258,Marsh,Khan
13676042,Marsh,Khan
16759773,Bamoo,Khan
18517651,Marsh,Khan
11395169,Marsh,Khan
11921883,Marsh,Correy
14507071,Marsh,Li
13674677,Bamoo,Khan
15646352,Marsh,Khan
10348460,Bamoo,Correy
15715224,Trandee,Khan
14813384,Bamoo,Li
13129917,Marsh,O'Tooley
15018429,Queen,Correy
13012491,Bamoo,O'Tooley
10798930,Marsh,Correy
13200111,Marsh,Khan
15818430,Marsh,Khan
18539683,Marsh,Correy
17365591,Marsh,Khan
11606193,Marsh,Correy
17235454,Marsh,Khan
15004519,Marsh,Khan
11580805,Queen,Li
19651123,Raffah,Correy
11278053,Marsh,Khan
12281754,Marsh,Khan
10960326,Bamoo,Li
11239593,Queen,Khan
16709473,Trandee,Khan
18015701,Bamoo,Khan
18099832,Marsh,Li
15544238,Marsh,Li
18208432,Marsh,Khan
19918283,Queen,Khan
13904912,Marsh,Khan
17728587,Bamoo,Khan
14980212,Bamoo,Li
16967165,Marsh,Li
14756247,Marsh,Khan
14578827,Marsh,Correy
10517955,Marsh,Correy
18644281,Marsh,Khan
10891606,Trandee,Khan
12577815,Queen,Khan
18237133,Marsh,Correy
15076695,Queen,Li
13318296,Marsh,Khan
10184714,Queen,Correy
14331307,Queen,Khan
12323884,Marsh,Khan
19474776,Marsh,Li
15147831,Trandee,O'Tooley
13621448,Marsh,Li
10212469,Marsh,Correy
11487874,Marsh,Li
12731626,Marsh,Li
18448363,Queen,Li
16607273,Marsh,Khan
14035886,Marsh,Khan
18189931,Marsh,Li
19335917,Queen,Khan
15921274,Marsh,Khan
16289641,Marsh,Khan
14129160,Queen,Li
12629872,Queen,Khan
15917937,Marsh,Khan
13511788,Queen,Khan
14946216,Marsh,Correy
17034031,Queen,O'Tooley
19556182,Marsh,Khan
18014007,Queen,Khan
18784641,Marsh,Li
11763424,Marsh,Khan
11197798,Marsh,Khan
10453478,Marsh,Khan
19843683,Marsh,Khan
17240061,Bamoo,Khan
13387831,Queen,Khan
15828630,Marsh,Khan
13789004,Marsh,Khan
12897363,Marsh,Khan
17036827,Marsh,Li
11585860,Bamoo,Li
11008217,Queen,Khan
13621773,Marsh,Khan
11238483,Queen,Khan
19998909,Marsh,Li
11584763,Queen,Khan
17695476,Marsh,Khan
15375861,Trandee,Khan
10581516,Marsh,Khan
